country_code,cluster_code,population,in_need,targeted,year,total_required_funds,total_granted_funds,total_granted_percentage,severity_index,sector
GEO,null,3786695,null,null,2010,null,null,null,null,null
GHA,null,25474995,null,null,2010,1551500,null,null,null,null
GIB,null,31248,null,null,2010,null,null,null,null,null
GIN,null,10396086,null,null,2010,22024649,14774887,67.08,null,null
GMB,null,1926630,null,null,2010,null,null,null,null,null
GNB,null,1566347,null,null,2010,4859011,420644,8.66,null,null
GNQ,null,1189085,null,null,2010,null,null,null,null,null
GRC,null,11121341,null,null,2010,null,null,null,null,null
GRD,null,111586,null,null,2010,null,null,null,null,null
GRL,null,56534,null,null,2010,null,null,null,null,null
GTM,null,14500112,null,null,2010,50894555,16341541,32.11,null,null
GUM,null,166522,null,null,2010,null,null,null,null,null
GUY,null,749256,null,null,2010,null,null,null,null,null
HIC,null,1328657754,null,null,2010,null,null,null,null,null
HKG,null,7024200,null,null,2010,null,null,null,null,null
HND,null,8365878,null,null,2010,null,null,null,null,null
HPC,null,638796398,null,null,2010,null,null,null,null,null
HRV,null,4295427,null,null,2010,null,null,null,null,null
HTI,null,9803294,null,null,2010,1884611949,1329340659,70.54,null,null
HUN,null,10000023,null,null,2010,null,null,null,null,null
IBD,null,4436714947,null,null,2010,null,null,null,null,null
IBT,null,5876645582,null,null,2010,null,null,null,null,null
IDA,null,1439930635,null,null,2010,null,null,null,null,null
IDB,null,508422508,null,null,2010,null,null,null,null,null
IDN,null,246305322,null,null,2010,null,null,null,null,null
IDX,null,931508127,null,null,2010,null,null,null,null,null
IMN,null,83873,null,null,2010,null,null,null,null,null
IND,null,1243481564,null,null,2010,null,null,null,null,null
INX,null,null,null,null,2010,null,null,null,null,null
IRL,null,4560155,null,null,2010,null,null,null,null,null
IRN,null,77420842,null,null,2010,null,null,null,null,null
IRQ,null,31045366,null,null,2010,188275090,52623578,27.95,null,null
ISL,null,318041,null,null,2010,null,null,null,null,null
ISR,null,7623600,null,null,2010,null,null,null,null,null
ITA,null,59819407,null,null,2010,null,null,null,null,null
JAM,null,2748568,null,null,2010,null,null,null,null,null
JOR,null,7297043,null,null,2010,111030189,47019014,42.35,null,null
JPN,null,128070000,null,null,2010,null,null,null,null,null
KAZ,null,16836810,null,null,2010,null,null,null,null,null
KEN,null,41598567,null,null,2010,603544553,399288552,66.16,null,null
KGZ,null,5467059,null,null,2010,94231852,68617608,72.82,null,null
KHM,null,14500726,null,null,2010,null,null,null,null,null
KIR,null,108704,null,null,2010,null,null,null,null,null
KNA,null,46846,null,null,2010,null,null,null,null,null
KOR,null,49554112,null,null,2010,null,null,null,null,null
KWT,null,2943372,null,null,2010,null,null,null,null,null
LAC,null,523147480,null,null,2010,null,null,null,null,null
LAO,null,6334194,null,null,2010,null,null,null,null,null
LBN,null,5041288,null,null,2010,21889600,5556447,25.38,null,null
LBR,null,4058890,null,null,2010,7439105,325000,4.37,null,null
LBY,null,6497839,null,null,2010,null,null,null,null,null
LCA,null,170906,null,null,2010,null,null,null,null,null
LCN,null,587752505,null,null,2010,null,null,null,null,null
LDC,null,855348118,null,null,2010,null,null,null,null,null
LIC,null,429515596,null,null,2010,null,null,null,null,null
LIE,null,36022,null,null,2010,null,null,null,null,null
LKA,null,20879089,null,null,2010,289605365,153824575,53.12,null,null
LMC,null,2550264612,null,null,2010,null,null,null,null,null
LMY,null,5553257507,null,null,2010,null,null,null,null,null
LSO,null,1996251,null,null,2010,null,null,null,null,null
LTE,null,2179525352,null,null,2010,null,null,null,null,null
LTU,null,3097282,null,null,2010,null,null,null,null,null
LUX,null,506953,null,null,2010,null,null,null,null,null
LVA,null,2097555,null,null,2010,null,null,null,null,null
MAC,null,537000,null,null,2010,null,null,null,null,null
MAF,null,36856,null,null,2010,null,null,null,null,null
MAR,null,32467016,null,null,2010,null,null,null,null,null
MCO,null,33163,null,null,2010,null,null,null,null,null
MDA,null,2862354,null,null,2010,null,null,null,null,null
MDG,null,22183340,null,null,2010,null,null,null,null,null
MDV,null,360792,null,null,2010,null,null,null,null,null
MEA,null,624828664,null,null,2010,null,null,null,null,null
MEX,null,113623895,null,null,2010,null,null,null,null,null
MHL,null,52044,null,null,2010,null,null,null,null,null
MIC,null,5123741911,null,null,2010,null,null,null,null,null
MKD,null,1946298,null,null,2010,null,null,null,null,null
MLI,null,15945198,null,null,2010,6120037,4832194,78.96,null,null
MLT,null,414508,null,null,2010,null,null,null,null,null
MMR,null,49024382,null,null,2010,null,null,null,null,null
MNA,null,577396038,null,null,2010,null,null,null,null,null
MNE,null,619428,null,null,2010,null,null,null,null,null
MNG,null,2738622,null,null,2010,18150794,3379194,18.62,null,null
MNP,null,54091,null,null,2010,null,null,null,null,null
MOZ,null,22999235,null,null,2010,null,null,null,null,null
MRT,null,3390965,null,null,2010,9004053,2076722,23.06,null,null
MUS,null,1250400,null,null,2010,null,null,null,null,null
MWI,null,14826463,null,null,2010,null,null,null,null,null
MYS,null,28655776,null,null,2010,null,null,null,null,null
NAC,null,343447854,null,null,2010,null,null,null,null,null
NAM,null,2109811,null,null,2010,null,null,null,null,null
NCL,null,261582,null,null,2010,null,null,null,null,null
NER,null,16548835,null,null,2010,381596289,284476814,74.55,null,null
NGA,null,166642886,null,null,2010,16215409,4899244,30.21,null,null
NIC,null,5737450,null,null,2010,null,null,null,null,null
NLD,null,16615394,null,null,2010,null,null,null,null,null
NOR,null,4889252,null,null,2010,null,null,null,null,null
NPL,null,27341952,null,null,2010,125049126,70319785,56.23,null,null
NRU,null,10043,null,null,2010,null,null,null,null,null
NZL,null,4350700,null,null,2010,null,null,null,null,null
OED,null,1292701737,null,null,2010,null,null,null,null,null
OMN,null,2757446,null,null,2010,null,null,null,null,null
OSS,null,11112466,null,null,2010,null,null,null,null,null
PAK,null,199239047,null,null,2010,2624654224,1712263976,65.24,null,null
PAN,null,3628535,null,null,2010,null,null,null,null,null
PER,null,29086019,null,null,2010,null,null,null,null,null
PHL,null,96337125,null,null,2010,null,null,null,null,null
PLW,null,18396,null,null,2010,null,null,null,null,null
PNG,null,7633523,null,null,2010,null,null,null,null,null
POL,null,38042794,null,null,2010,null,null,null,null,null
PRE,null,752046672,null,null,2010,null,null,null,null,null
PRI,null,3724465,null,null,2010,null,null,null,null,null
PRK,null,24987258,null,null,2010,null,null,null,null,null
PRT,null,10573100,null,null,2010,null,null,null,null,null
PRY,null,5737971,null,null,2010,null,null,null,null,null
PSE,null,3786161,null,null,2010,603408539,329737701,54.65,null,null
PSS,null,2289399,null,null,2010,null,null,null,null,null
PST,null,1076208648,null,null,2010,null,null,null,null,null
PYF,null,270580,null,null,2010,null,null,null,null,null
QAT,null,1616832,null,null,2010,null,null,null,null,null
ROU,null,20246871,null,null,2010,null,null,null,null,null
RUS,null,142849468,null,null,2010,null,null,null,null,null
RWA,null,10317553,null,null,2010,null,null,null,null,null
SAS,null,1444967010,null,null,2010,null,null,null,null,null
SAU,null,23978487,null,null,2010,null,null,null,null,null
SDN,null,35414399,null,null,2010,1843386608,1217023072,66.02,null,null
SEN,null,12635413,null,null,2010,17820171,3694113,20.73,null,null
SGP,null,5076732,null,null,2010,null,null,null,null,null
SLB,null,532968,null,null,2010,null,null,null,null,null
SLE,null,6222714,null,null,2010,25786266,10599235,41.1,null,null
SLV,null,6068249,null,null,2010,null,null,null,null,null
SMR,null,33270,null,null,2010,null,null,null,null,null
SOM,null,12261756,null,null,2010,596124332,400104873,67.12,null,null
SRB,null,7291436,null,null,2010,null,null,null,null,null
SSA,null,804038373,null,null,2010,null,null,null,null,null
SSD,null,9745953,null,null,2010,null,null,null,null,null
SSF,null,894666657,null,null,2010,null,null,null,null,null
SST,null,17575200,null,null,2010,null,null,null,null,null
STP,null,181802,null,null,2010,null,null,null,null,null
SUR,null,549923,null,null,2010,null,null,null,null,null
SVK,null,5391428,null,null,2010,null,null,null,null,null
SVN,null,2048583,null,null,2010,null,null,null,null,null
SWE,null,9378126,null,null,2010,null,null,null,null,null
SWZ,null,1111650,null,null,2010,null,null,null,null,null
SXM,null,33794,null,null,2010,null,null,null,null,null
SYC,null,89770,null,null,2010,null,null,null,null,null
SYR,null,22482421,null,null,2010,233405208,121164019,51.91,null,null
TCA,null,29739,null,null,2010,null,null,null,null,null
TCD,null,12312575,null,null,2010,544088494,326279750,59.97,null,null
TEA,null,1948643347,null,null,2010,null,null,null,null,null
TEC,null,442936599,null,null,2010,null,null,null,null,null
TGO,null,6732590,null,null,2010,7575377,3441185,45.43,null,null
THA,null,68579447,null,null,2010,null,null,null,null,null
TJK,null,7652141,null,null,2010,null,null,null,null,null
TKM,null,5564356,null,null,2010,null,null,null,null,null
TLA,null,571822092,null,null,2010,null,null,null,null,null
TLS,null,1084679,null,null,2010,null,null,null,null,null
TMN,null,573609877,null,null,2010,null,null,null,null,null
TON,null,107400,null,null,2010,null,null,null,null,null
TSA,null,1444967010,null,null,2010,null,null,null,null,null
TSS,null,894666657,null,null,2010,null,null,null,null,null
TTO,null,1317714,null,null,2010,null,null,null,null,null
TUN,null,10765980,null,null,2010,null,null,null,null,null
TUR,null,73142150,null,null,2010,null,null,null,null,null
TUV,null,10614,null,null,2010,null,null,null,null,null
TZA,null,44758488,null,null,2010,null,null,null,null,null
UGA,null,32390802,null,null,2010,184398188,99109148,53.75,null,null
UKR,null,46456003,null,null,2010,null,null,null,null,null
UMC,null,2573477299,null,null,2010,null,null,null,null,null
URY,null,3318580,null,null,2010,null,null,null,null,null
USA,null,309378227,null,null,2010,null,null,null,null,null
UZB,null,28385506,null,null,2010,null,null,null,null,null
VCT,null,109959,null,null,2010,null,null,null,null,null
VEN,null,28813101,null,null,2010,null,null,null,null,null
VGB,null,27675,null,null,2010,null,null,null,null,null
VIR,null,108357,null,null,2010,null,null,null,null,null
VNM,null,87455152,null,null,2010,null,null,null,null,null
VUT,null,238248,null,null,2010,null,null,null,null,null
WLD,null,7001266876,null,null,2010,null,null,null,null,null
WSM,null,193023,null,null,2010,null,null,null,null,null
XKX,null,1788743,null,null,2010,null,null,null,null,null
YEM,null,26754387,null,null,2010,186121370,121373288,65.21,null,null
ZAF,null,52344051,null,null,2010,null,null,null,null,null
ZMB,null,13965594,null,null,2010,null,null,null,null,null
ZWE,null,13356548,null,null,2010,478399290,226189188,47.28,null,null
ABW,null,101604,null,null,2009,null,null,null,null,null
AFE,null,516003448,null,null,2009,null,null,null,null,null
AFG,null,27466101,null,null,2009,664923055,507723836,76.36,null,null
AFW,null,354343844,null,null,2009,null,null,null,null,null
AGO,null,22414773,null,null,2009,null,null,null,null,null
ALB,null,2927519,null,null,2009,null,null,null,null,null
AND,null,83888,null,null,2009,null,null,null,null,null
ARB,null,356386673,null,null,2009,null,null,null,null,null
ARE,null,6707058,null,null,2009,null,null,null,null,null
ARG,null,40854831,null,null,2009,null,null,null,null,null
ARM,null,3066000,null,null,2009,null,null,null,null,null
ASM,null,55528,null,null,2009,null,null,null,null,null
ATG,null,84173,null,null,2009,null,null,null,null,null
AUS,null,21691653,null,null,2009,null,null,null,null,null
AUT,null,8343323,null,null,2009,null,null,null,null,null
AZE,null,8947243,null,null,2009,null,null,null,null,null
BDI,null,8947646,null,null,2009,null,null,null,null,null
BEL,null,10796493,null,null,2009,null,null,null,null,null
BEN,null,9509423,null,null,2009,2375400,null,null,null,null
BFA,null,15710066,null,null,2009,75142971,52808906,70.28,null,null
BGD,null,150873714,null,null,2009,null,null,null,null,null
BGR,null,7444443,null,null,2009,null,null,null,null,null
BHR,null,1178415,null,null,2009,null,null,null,null,null
BHS,null,362810,null,null,2009,null,null,null,null,null
BIH,null,3879794,null,null,2009,null,null,null,null,null
BLR,null,9504583,null,null,2009,null,null,null,null,null
BLZ,null,312614,null,null,2009,null,null,null,null,null
BMU,null,63565,null,null,2009,null,null,null,null,null
BOL,null,10016275,null,null,2009,null,null,null,null,null
BRA,null,192079951,null,null,2009,null,null,null,null,null
BRB,null,274123,null,null,2009,null,null,null,null,null
BRN,null,384952,null,null,2009,null,null,null,null,null
BTN,null,693988,null,null,2009,null,null,null,null,null
BWA,null,1990673,null,null,2009,null,null,null,null,null
CAF,null,4529047,null,null,2009,100447041,73299672,72.97,null,null
CAN,null,33630069,null,null,2009,null,null,null,null,null
CEB,null,104800475,null,null,2009,null,null,null,null,null
CHE,null,7743831,null,null,2009,null,null,null,null,null
CHI,null,157511,null,null,2009,null,null,null,null,null
CHL,null,17009731,null,null,2009,null,null,null,null,null
CHN,null,1331260000,null,null,2009,null,null,null,null,null
CIV,null,21997940,null,null,2009,37014513,13843198,37.4,null,null
CMR,null,19113974,null,null,2009,null,null,null,null,null
COD,null,66412044,null,null,2009,946252242,644401677,68.1,null,null
COG,null,4281219,null,null,2009,null,null,null,null,null
COL,null,44271541,null,null,2009,null,null,null,null,null
COM,null,641947,null,null,2009,null,null,null,null,null
CPV,null,506141,null,null,2009,null,null,null,null,null
CRI,null,4499791,null,null,2009,null,null,null,null,null
CSS,null,4146899,null,null,2009,null,null,null,null,null
CUB,null,11294719,null,null,2009,null,null,null,null,null
CUW,null,146833,null,null,2009,null,null,null,null,null
CYM,null,52618,null,null,2009,null,null,null,null,null
CYP,null,1109371,null,null,2009,null,null,null,null,null
CZE,null,10443936,null,null,2009,null,null,null,null,null
DEU,null,81902307,null,null,2009,null,null,null,null,null
DJI,null,911527,null,null,2009,null,null,null,null,null
DMA,null,68864,null,null,2009,null,null,null,null,null
DNK,null,5523095,null,null,2009,null,null,null,null,null
DOM,null,9695265,null,null,2009,null,null,null,null,null
DZA,null,35490445,null,null,2009,null,null,null,null,null
EAP,null,1959017463,null,null,2009,null,null,null,null,null
EAR,null,2921563644,null,null,2009,null,null,null,null,null
EAS,null,2199148703,null,null,2009,null,null,null,null,null
ECA,null,228250911,null,null,2009,null,null,null,null,null
ECS,null,887741128,null,null,2009,null,null,null,null,null
ECU,null,14825954,null,null,2009,null,null,null,null,null
EGY,null,87501636,null,null,2009,null,null,null,null,null
EMU,null,340136844,null,null,2009,null,null,null,null,null
ERI,null,2887885,null,null,2009,null,null,null,null,null
ESP,null,46362946,null,null,2009,null,null,null,null,null
EST,null,1334515,null,null,2009,null,null,null,null,null
ETH,null,88007636,null,null,2009,null,null,null,null,null
EUU,null,441388573,null,null,2009,null,null,null,null,null
FCS,null,772015937,null,null,2009,null,null,null,null,null
FIN,null,5338871,null,null,2009,null,null,null,null,null
FJI,null,907239,null,null,2009,null,null,null,null,null
